filename,model,macro_f1,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
07.12.2005_130._Sitzung.txt,rule_based,0.17261904761904762,2,19,19,0.09523809523809523,0.09523809523809523,0.09523809523809523,1,1,5,0.5,0.16666666666666666,0.25
07.12.2005_130._Sitzung.txt,flair,0.10323886639676112,1,16,20,0.058823529411764705,0.047619047619047616,0.05263157894736842,1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383
07.12.2005_130._Sitzung.txt,spacy,0.146218487394958,1,13,20,0.07142857142857142,0.047619047619047616,0.057142857142857134,2,9,4,0.18181818181818182,0.3333333333333333,0.23529411764705885
07.12.2005_130._Sitzung.txt,improved_spacy,0.146218487394958,1,13,20,0.07142857142857142,0.047619047619047616,0.057142857142857134,2,9,4,0.18181818181818182,0.3333333333333333,0.23529411764705885
07.12.2005_130._Sitzung.txt,bert,0.0909090909090909,0,18,21,0.0,0.0,0.0,1,4,5,0.2,0.16666666666666666,0.1818181818181818
07.12.2005_130._Sitzung.txt,distilbert,0.125,0,16,21,0.0,0.0,0.0,1,1,5,0.5,0.16666666666666666,0.25
08.03.2016_116._Sitzung.txt,rule_based,0.16103896103896106,1,26,27,0.037037037037037035,0.03571428571428571,0.03636363636363636,1,1,4,0.5,0.2,0.28571428571428575
08.03.2016_116._Sitzung.txt,flair,0.0,0,23,28,0.0,0.0,0.0,0,6,5,0.0,0.0,0.0
08.03.2016_116._Sitzung.txt,spacy,0.08010012515644556,1,18,27,0.05263157894736842,0.03571428571428571,0.0425531914893617,1,11,4,0.08333333333333333,0.2,0.11764705882352941
08.03.2016_116._Sitzung.txt,improved_spacy,0.08010012515644556,1,18,27,0.05263157894736842,0.03571428571428571,0.0425531914893617,1,11,4,0.08333333333333333,0.2,0.11764705882352941
08.03.2016_116._Sitzung.txt,bert,0.0,0,9,28,0.0,0.0,0.0,0,12,5,0.0,0.0,0.0
08.03.2016_116._Sitzung.txt,distilbert,0.025641025641025637,1,10,27,0.09090909090909091,0.03571428571428571,0.05128205128205127,0,5,5,0.0,0.0,0.0
08.05.2003_16._Sitzung.txt,rule_based,0.9210526315789473,8,2,1,0.8,0.8888888888888888,0.8421052631578948,3,0,0,1.0,1.0,1.0
08.05.2003_16._Sitzung.txt,flair,0.1111111111111111,2,7,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,2,3,0.0,0.0,0.0
08.05.2003_16._Sitzung.txt,spacy,0.4,4,7,5,0.36363636363636365,0.4444444444444444,0.39999999999999997,2,5,1,0.2857142857142857,0.6666666666666666,0.4
